date,result,fighter,opponent,division,method,round,time,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,fighter_stance,opponent_stance,index
"July 17, 2021",W,Miesha Tate,Marion Reneau,Women's Bantamweight,KO/TKO,3,1:53,0,0,0.0,5:52,3,6,65,120,110,183,44,93,16,20,5,7,32,74,8,8,25,38,0.0,0.0,3308
"July 17, 2021",L,Marion Reneau,Miesha Tate,Women's Bantamweight,KO/TKO,3,1:53,0,0,0.0,0:00,0,0,25,64,48,88,16,54,7,8,2,2,15,49,7,9,3,6,0.0,0.0,3309
"July 17, 2021",W,Mateusz Gamrot,Jeremy Stephens,Lightweight,SUB,1,1:05,0,1,0.0,0:46,1,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,3310
"July 17, 2021",L,Jeremy Stephens,Mateusz Gamrot,Lightweight,SUB,1,1:05,0,0,0.0,0:03,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,3311
"July 17, 2021",W,Rodolfo Vieira,Dustin Stoltzfus,Middleweight,SUB,3,1:54,0,1,0.0,2:10,3,4,49,88,52,93,42,81,2,2,5,5,49,88,0,0,0,0,0.0,0.0,3312
"July 17, 2021",L,Dustin Stoltzfus,Rodolfo Vieira,Middleweight,SUB,3,1:54,0,0,1.0,0:09,0,3,67,192,83,209,53,170,11,18,3,4,64,187,2,3,1,2,0.0,0.0,3313
"July 17, 2021",W,Billy Quarantillo,Gabriel Benitez,Featherweight,KO/TKO,3,3:40,1,1,0.0,8:40,3,7,100,156,179,259,73,126,20,23,7,7,61,107,11,12,28,37,0.0,2.0,3314
"July 17, 2021",L,Gabriel Benitez,Billy Quarantillo,Featherweight,KO/TKO,3,3:40,1,1,1.0,0:50,0,0,57,110,67,122,38,89,13,15,6,6,44,89,6,9,7,12,2.0,0.0,3315
"July 17, 2021",W,Daniel Rodriguez,Preston Parsons,Welterweight,KO/TKO,1,3:47,0,0,0.0,0:09,0,0,45,83,46,84,36,72,2,4,7,7,38,69,1,2,6,12,2.0,0.0,3316
"July 17, 2021",L,Preston Parsons,Daniel Rodriguez,Welterweight,KO/TKO,1,3:47,0,0,0.0,0:15,0,4,23,43,24,44,14,33,4,5,5,5,23,43,0,0,0,0,0.0,2.0,3317
"July 17, 2021",W,Amanda Lemos,Montserrat Conejo,Women's Strawweight,KO/TKO,1,0:35,1,0,0.0,0:04,0,0,7,13,7,13,6,11,1,2,0,0,6,12,0,0,1,1,2.0,2.0,3318
"July 17, 2021",L,Montserrat Conejo,Amanda Lemos,Women's Strawweight,KO/TKO,1,0:35,0,0,0.0,0:00,0,0,3,7,3,7,2,6,1,1,0,0,3,7,0,0,0,0,2.0,2.0,3319
"July 17, 2021",W,Sergey Morozov,Khalid Taha,Bantamweight,U-DEC,3,5:00,0,0,0.0,8:34,6,16,50,103,99,159,45,94,2,5,3,4,33,81,6,7,11,15,0.0,0.0,3320
"July 17, 2021",L,Khalid Taha,Sergey Morozov,Bantamweight,U-DEC,3,5:00,0,0,0.0,0:00,0,1,33,123,66,158,9,82,12,25,12,16,30,117,3,5,0,1,0.0,0.0,3321
"July 17, 2021",W,Malcolm Gordon,Francisco Figueiredo,Flyweight,U-DEC,3,5:00,0,0,0.0,6:01,2,11,46,84,100,145,40,78,2,2,4,4,22,54,5,7,19,23,1.0,2.0,3322
"July 17, 2021",L,Francisco Figueiredo,Malcolm Gordon,Flyweight,U-DEC,3,5:00,0,0,1.0,4:15,2,2,28,45,52,70,16,30,7,10,5,5,18,32,4,5,6,8,2.0,1.0,3323
"July 17, 2021",W,Rodrigo Nascimento,Alan Baudot,Heavyweight,KO/TKO,2,1:29,0,0,0.0,2:39,0,3,49,83,51,85,41,75,6,6,2,2,45,75,4,8,0,0,0.0,0.0,3324
"July 17, 2021",L,Alan Baudot,Rodrigo Nascimento,Heavyweight,KO/TKO,2,1:29,0,0,0.0,0:38,0,0,60,91,73,104,45,73,10,13,5,5,36,64,19,20,5,7,0.0,0.0,3325
"July 10, 2021",W,Dustin Poirier,Conor McGregor,Lightweight,KO/TKO,1,5:00,0,0,0.0,3:18,1,2,36,66,36,66,35,62,0,2,1,2,8,20,0,0,28,46,2.0,2.0,3326
"July 10, 2021",L,Conor McGregor,Dustin Poirier,Lightweight,KO/TKO,1,5:00,0,1,0.0,0:00,0,0,27,38,43,54,13,21,6,9,8,8,17,26,1,1,9,11,2.0,2.0,3327
"July 10, 2021",W,Gilbert Burns,Stephen Thompson,Welterweight,U-DEC,3,5:00,0,0,0.0,7:13,3,6,29,43,101,126,17,29,2,4,10,10,16,30,0,0,13,13,0.0,0.0,3328
"July 10, 2021",L,Stephen Thompson,Gilbert Burns,Welterweight,U-DEC,3,5:00,0,0,0.0,0:00,0,0,19,53,59,98,14,44,2,6,3,3,19,53,0,0,0,0,0.0,0.0,3329
"July 10, 2021",W,Tai Tuivasa,Greg Hardy,Heavyweight,KO/TKO,1,1:07,1,0,0.0,0:06,0,0,11,23,11,23,5,15,0,1,6,7,9,20,0,0,2,3,2.0,0.0,3330
"July 10, 2021",L,Greg Hardy,Tai Tuivasa,Heavyweight,KO/TKO,1,1:07,0,0,0.0,0:00,0,0,6,15,6,15,5,14,0,0,1,1,6,15,0,0,0,0,0.0,2.0,3331
"July 10, 2021",W,Irene Aldana,Yana Kunitskaya,Women's Bantamweight,KO/TKO,1,4:35,1,0,0.0,1:24,0,0,37,66,37,66,28,53,6,10,3,3,13,29,3,4,21,33,0.0,0.0,3332
"July 10, 2021",L,Yana Kunitskaya,Irene Aldana,Women's Bantamweight,KO/TKO,1,4:35,0,0,0.0,0:11,0,0,24,49,30,58,8,28,9,12,7,9,18,41,6,8,0,0,0.0,0.0,3333
"July 10, 2021",W,Sean O'Malley,Kris Moutinho,Bantamweight,KO/TKO,3,4:33,1,0,0.0,0:04,0,0,230,318,230,318,177,255,45,55,8,8,228,314,2,3,0,1,1.0,2.0,3334
"July 10, 2021",L,Kris Moutinho,Sean O'Malley,Bantamweight,KO/TKO,3,4:33,0,0,0.0,0:09,0,0,70,218,70,218,39,168,7,22,24,28,69,217,1,1,0,0,2.0,1.0,3335
"July 10, 2021",W,Max Griffin,Carlos Condit,Welterweight,U-DEC,3,5:00,1,0,0.0,1:11,1,1,93,171,95,173,59,129,6,11,28,31,81,153,2,2,10,16,0.0,0.0,3336
"July 10, 2021",L,Carlos Condit,Max Griffin,Welterweight,U-DEC,3,5:00,0,0,0.0,0:00,0,4,63,176,66,179,35,134,17,30,11,12,61,173,2,3,0,0,0.0,0.0,3337
"July 10, 2021",W,Michel Pereira,Niko Price,Welterweight,U-DEC,3,5:00,0,2,0.0,2:47,3,6,92,154,115,180,52,106,34,42,6,6,64,116,18,20,10,18,0.0,0.0,3338
"July 10, 2021",L,Niko Price,Michel Pereira,Welterweight,U-DEC,3,5:00,0,1,0.0,2:12,0,2,76,180,120,229,40,130,14,23,22,27,65,163,9,14,2,3,0.0,0.0,3339
"July 10, 2021",W,Ilia Topuria,Ryan Hall,Featherweight,KO/TKO,1,4:47,0,0,0.0,1:20,0,0,18,32,18,32,11,24,2,2,5,6,3,8,0,0,15,24,0.0,2.0,3340
"July 10, 2021",L,Ryan Hall,Ilia Topuria,Featherweight,KO/TKO,1,4:47,0,0,0.0,0:00,0,3,10,17,13,21,2,7,4,5,4,5,9,16,0,0,1,1,2.0,0.0,3341
"July 10, 2021",W,Dricus Du Plessis,Trevin Giles,Middleweight,KO/TKO,2,1:41,1,0,1.0,1:34,2,4,25,48,26,49,7,23,7,10,11,15,22,43,0,0,3,5,1.0,0.0,3342
"July 10, 2021",L,Trevin Giles,Dricus Du Plessis,Middleweight,KO/TKO,2,1:41,0,0,0.0,0:12,0,0,10,32,10,32,6,26,3,5,1,1,8,30,2,2,0,0,0.0,1.0,3343
"July 10, 2021",W,Jennifer Maia,Jessica Eye,Women's Flyweight,U-DEC,3,5:00,0,0,0.0,0:04,0,0,98,265,102,269,71,232,16,20,11,13,88,250,10,15,0,0,0.0,0.0,3344
"July 10, 2021",L,Jessica Eye,Jennifer Maia,Women's Flyweight,U-DEC,3,5:00,0,0,0.0,0:56,2,3,100,276,104,281,56,224,24,29,20,23,98,273,0,1,2,2,0.0,0.0,3345
"July 10, 2021",W,Brad Tavares,Omari Akhmedov,Middleweight,S-DEC,3,5:00,1,0,0.0,0:09,0,0,84,150,88,155,48,103,12,18,24,29,78,144,5,5,1,1,0.0,0.0,3346
"July 10, 2021",L,Omari Akhmedov,Brad Tavares,Middleweight,S-DEC,3,5:00,0,0,0.0,1:42,2,9,48,166,50,168,37,151,5,8,6,7,46,160,2,6,0,0,0.0,0.0,3347
"July 10, 2021",W,Zhalgas Zhumagulov,Jerome Rivera,Flyweight,SUB,1,2:02,0,1,0.0,0:12,0,0,10,24,10,24,4,15,4,6,2,3,10,24,0,0,0,0,1.0,2.0,3348
"July 10, 2021",L,Jerome Rivera,Zhalgas Zhumagulov,Flyweight,SUB,1,2:02,0,0,0.0,0:00,0,1,11,40,11,40,2,27,7,10,2,3,11,40,0,0,0,0,2.0,1.0,3349
"June 26, 2021",W,Ciryl Gane,Alexander Volkov,Heavyweight,U-DEC,5,5:00,0,0,0.0,0:19,0,4,135,255,139,259,60,158,35,48,40,49,134,254,1,1,0,0,0.0,0.0,3350
"June 26, 2021",L,Alexander Volkov,Ciryl Gane,Heavyweight,U-DEC,5,5:00,0,0,0.0,0:00,0,0,115,241,115,241,41,148,18,31,56,62,115,240,0,1,0,0,0.0,0.0,3351
"June 26, 2021",W,Tanner Boser,Ovince Saint Preux,Heavyweight,KO/TKO,2,2:31,1,0,0.0,0:16,0,0,33,72,33,72,10,44,10,15,13,13,31,69,1,1,1,2,0.0,2.0,3352
"June 26, 2021",L,Ovince Saint Preux,Tanner Boser,Heavyweight,KO/TKO,2,2:31,0,0,0.0,1:12,1,5,9,21,12,26,2,13,6,7,1,1,9,21,0,0,0,0,2.0,0.0,3353
"June 26, 2021",W,Timur Valiev,Raoni Barcelos,Bantamweight,M-DEC,3,5:00,0,0,0.0,0:42,0,6,77,190,77,190,38,137,18,28,21,25,73,185,4,5,0,0,0.0,0.0,3354
"June 26, 2021",L,Raoni Barcelos,Timur Valiev,Bantamweight,M-DEC,3,5:00,2,0,0.0,1:23,0,0,69,131,81,144,50,110,8,10,11,11,53,112,1,1,15,18,0.0,0.0,3355
"June 26, 2021",D,Andre Fili,Daniel Pineda,Featherweight,CNC,2,0:46,0,0,0.0,0:45,1,1,34,67,44,78,29,61,4,4,1,2,28,59,2,2,4,6,0.0,0.0,3356
"June 26, 2021",D,Daniel Pineda,Andre Fili,Featherweight,CNC,2,0:46,0,0,0.0,1:38,0,7,15,34,43,62,7,25,3,4,5,5,15,34,0,0,0,0,0.0,0.0,3357
"June 26, 2021",W,Tim Means,Nicolas Dalby,Welterweight,U-DEC,3,5:00,0,0,0.0,8:03,1,4,53,93,94,134,20,55,29,33,4,5,32,70,17,19,4,4,0.0,0.0,3358
"June 26, 2021",L,Nicolas Dalby,Tim Means,Welterweight,U-DEC,3,5:00,0,0,0.0,1:31,0,4,54,116,84,146,37,93,13,19,4,4,35,88,19,28,0,0,0.0,0.0,3359
"June 26, 2021",W,Renato Moicano,Jai Herbert,Lightweight,SUB,2,4:34,0,1,0.0,7:35,5,7,26,41,61,83,24,39,1,1,1,1,3,7,0,0,23,34,0.0,0.0,3360
"June 26, 2021",L,Jai Herbert,Renato Moicano,Lightweight,SUB,2,4:34,0,0,0.0,0:08,0,0,7,25,18,38,4,21,0,1,3,3,7,25,0,0,0,0,0.0,0.0,3361
"June 26, 2021",W,Kennedy Nzechukwu,Danilo Marques,Light Heavyweight,KO/TKO,3,0:20,0,0,0.0,0:00,0,0,31,80,31,80,28,76,3,4,0,0,31,80,0,0,0,0,2.0,0.0,3362
"June 26, 2021",L,Danilo Marques,Kennedy Nzechukwu,Light Heavyweight,KO/TKO,3,0:20,0,0,0.0,7:42,2,12,10,18,34,60,6,13,4,5,0,0,10,18,0,0,0,0,0.0,2.0,3363
"June 26, 2021",W,Shavkat Rakhmonov,Michel Prazeres,Welterweight,SUB,2,2:10,0,1,0.0,3:25,1,1,21,35,64,81,15,26,6,8,0,1,10,20,4,4,7,11,0.0,0.0,3364
"June 26, 2021",L,Michel Prazeres,Shavkat Rakhmonov,Welterweight,SUB,2,2:10,0,0,0.0,0:58,0,3,6,14,32,40,1,6,0,2,5,6,6,14,0,0,0,0,0.0,0.0,3365
"June 26, 2021",W,Jeremiah Wells,Warlley Alves,Welterweight,KO/TKO,2,0:30,1,0,0.0,3:32,0,3,21,52,29,62,17,48,4,4,0,0,12,36,0,0,9,16,1.0,0.0,3366
"June 26, 2021",L,Warlley Alves,Jeremiah Wells,Welterweight,KO/TKO,2,0:30,0,1,1.0,0:22,0,1,15,17,15,17,1,2,7,7,7,8,10,12,2,2,3,3,0.0,1.0,3367
"June 26, 2021",W,Marcin Prachnio,Ike Villanueva,Light Heavyweight,KO/TKO,2,0:56,1,0,0.0,0:00,0,0,59,92,60,93,23,52,15,19,21,21,55,86,4,6,0,0,0.0,0.0,3368
"June 26, 2021",L,Ike Villanueva,Marcin Prachnio,Light Heavyweight,KO/TKO,2,0:56,0,0,0.0,0:05,1,1,34,79,34,79,29,73,4,4,1,2,27,63,4,9,3,7,0.0,0.0,3369
"June 26, 2021",W,Julia Avila,Julija Stoliarenko,Women's Bantamweight,SUB,3,4:19,0,1,2.0,3:31,1,4,48,91,107,163,31,72,11,13,6,6,42,84,2,3,4,4,0.0,5.0,3370
"June 26, 2021",L,Julija Stoliarenko,Julia Avila,Women's Bantamweight,SUB,3,4:19,0,0,1.0,3:32,1,3,40,94,60,115,27,73,5,9,8,12,37,88,3,5,0,1,5.0,0.0,3371
"June 26, 2021",W,Charles Rosa,Justin Jaynes,Featherweight,S-DEC,3,5:00,0,2,1.0,3:37,2,2,51,182,114,258,33,156,8,15,10,11,47,173,0,0,4,9,1.0,0.0,3372
"June 26, 2021",L,Justin Jaynes,Charles Rosa,Featherweight,S-DEC,3,5:00,0,2,3.0,2:53,2,2,44,92,51,101,32,79,9,9,3,4,42,89,2,2,0,1,0.0,1.0,3373
"June 26, 2021",W,Damir Hadzovic,Yancy Medeiros,Lightweight,U-DEC,3,5:00,0,0,1.0,1:54,2,3,121,237,125,241,101,215,10,12,10,10,107,214,14,23,0,0,0.0,0.0,3374
"June 26, 2021",L,Yancy Medeiros,Damir Hadzovic,Lightweight,U-DEC,3,5:00,0,2,0.0,3:39,2,2,103,219,109,227,68,170,28,42,7,7,84,198,12,13,7,8,0.0,0.0,3375
"June 19, 2021",W,Chan Sung Jung,Dan Ige,Featherweight,U-DEC,5,5:00,0,3,0.0,10:10,3,5,92,166,154,248,78,151,5,5,9,10,79,150,4,4,9,12,0.0,0.0,3376
"June 19, 2021",L,Dan Ige,Chan Sung Jung,Featherweight,U-DEC,5,5:00,0,0,0.0,1:53,0,4,80,168,137,237,46,130,23,25,11,13,69,153,9,11,2,4,0.0,0.0,3377
"June 19, 2021",W,Serghei Spivac,Aleksei Oleinik,Heavyweight,U-DEC,3,5:00,0,0,0.0,4:51,0,0,71,136,112,181,67,132,3,3,1,1,55,112,4,8,12,16,0.0,0.0,3378
"June 19, 2021",L,Aleksei Oleinik,Serghei Spivac,Heavyweight,U-DEC,3,5:00,0,1,0.0,3:31,1,2,59,121,98,162,33,92,13,16,13,13,52,110,4,6,3,5,0.0,0.0,3379
"June 19, 2021",W,Marlon Vera,Davey Grant,Bantamweight,U-DEC,3,5:00,0,3,1.0,5:15,2,2,105,162,112,172,62,113,28,34,15,15,61,109,19,21,25,32,1.0,0.0,3380
"June 19, 2021",L,Davey Grant,Marlon Vera,Bantamweight,U-DEC,3,5:00,0,0,0.0,1:54,1,2,83,168,95,180,39,114,32,42,12,12,75,156,2,5,6,7,0.0,1.0,3381
"June 19, 2021",W,SeungWoo Choi,Julian Erosa,Featherweight,KO/TKO,1,1:37,1,0,0.0,0:03,0,0,13,29,14,30,10,25,2,2,1,2,7,22,0,0,6,7,0.0,2.0,3382
"June 19, 2021",L,Julian Erosa,SeungWoo Choi,Featherweight,KO/TKO,1,1:37,0,0,0.0,0:00,0,0,10,20,10,20,5,14,2,3,3,3,10,20,0,0,0,0,2.0,0.0,3383
"June 19, 2021",W,Bruno Silva,Wellington Turman,Middleweight,KO/TKO,1,4:45,0,0,0.0,1:38,0,2,19,26,28,37,18,24,1,2,0,0,0,1,0,1,19,24,0.0,0.0,3384
"June 19, 2021",L,Wellington Turman,Bruno Silva,Middleweight,KO/TKO,1,4:45,0,0,0.0,2:52,0,10,1,1,12,12,0,0,1,1,0,0,1,1,0,0,0,0,0.0,0.0,3385
"June 19, 2021",W,Matt Brown,Dhiego Lima,Welterweight,KO/TKO,2,3:02,1,0,0.0,0:00,0,0,27,49,30,52,12,27,11,17,4,5,22,44,5,5,0,0,0.0,0.0,3386
"June 19, 2021",L,Dhiego Lima,Matt Brown,Welterweight,KO/TKO,2,3:02,0,0,0.0,0:52,0,4,23,54,23,54,8,38,4,4,11,12,22,53,1,1,0,0,0.0,0.0,3387
"June 19, 2021",W,Nicolae Negumereanu,Aleksa Camur,Light Heavyweight,S-DEC,3,5:00,0,0,0.0,4:52,1,5,71,193,99,224,65,182,2,7,4,4,61,178,10,15,0,0,0.0,0.0,3388
"June 19, 2021",L,Aleksa Camur,Nicolae Negumereanu,Light Heavyweight,S-DEC,3,5:00,0,0,0.0,0:00,0,2,102,148,118,166,68,110,29,33,5,5,88,131,14,17,0,0,0.0,0.0,3389
"June 19, 2021",W,Virna Jandiroba,Kanako Murata,Women's Strawweight,KO/TKO,2,5:00,0,1,0.0,0:46,0,0,36,80,39,83,32,73,4,7,0,0,35,77,1,3,0,0,0.0,0.0,3390
"June 19, 2021",L,Kanako Murata,Virna Jandiroba,Women's Strawweight,KO/TKO,2,5:00,0,0,0.0,2:34,0,1,23,44,26,48,15,33,5,7,3,4,12,32,3,3,8,9,0.0,0.0,3391
"June 19, 2021",W,Khaos Williams,Matthew Semelsberger,Welterweight,U-DEC,3,5:00,0,0,0.0,1:53,0,0,91,260,114,286,44,195,18,31,29,34,87,254,4,6,0,0,0.0,5.0,3392
"June 19, 2021",L,Matthew Semelsberger,Khaos Williams,Welterweight,U-DEC,3,5:00,0,0,0.0,0:02,0,0,64,141,68,146,42,116,9,11,13,14,62,137,2,4,0,0,5.0,0.0,3393
"June 19, 2021",W,Josh Parisian,Roque Martinez,Heavyweight,S-DEC,3,5:00,0,0,0.0,4:23,1,7,79,160,100,186,43,118,29,34,7,8,49,120,30,40,0,0,0.0,0.0,3394
"June 19, 2021",L,Roque Martinez,Josh Parisian,Heavyweight,S-DEC,3,5:00,0,1,0.0,4:19,0,0,64,114,245,309,48,98,15,15,1,1,39,84,25,30,0,0,0.0,0.0,3395
"June 19, 2021",W,Ricky Glenn,Joaquim Silva,Lightweight,KO/TKO,1,0:37,2,0,0.0,0:08,0,0,10,17,14,22,9,16,0,0,1,1,2,4,2,3,6,10,5.0,2.0,3396
"June 19, 2021",L,Joaquim Silva,Ricky Glenn,Lightweight,KO/TKO,1,0:37,0,0,0.0,0:00,0,0,1,2,1,2,1,2,0,0,0,0,1,2,0,0,0,0,2.0,5.0,3397
"June 19, 2021",W,Casey O'Neill,Lara Procopio,Women's Flyweight,SUB,3,2:54,0,2,0.0,5:42,1,2,71,129,176,246,41,97,23,25,7,7,43,94,9,12,19,23,0.0,0.0,3398
"June 19, 2021",L,Lara Procopio,Casey O'Neill,Women's Flyweight,SUB,3,2:54,0,0,0.0,2:50,2,5,41,65,76,103,17,40,15,16,9,9,26,49,14,15,1,1,0.0,0.0,3399
"June 12, 2021",W,Israel Adesanya,Marvin Vettori,Middleweight,U-DEC,5,5:00,0,0,2.0,0:36,0,0,96,181,122,208,44,118,11,20,41,43,85,168,10,11,1,2,1.0,2.0,3400
"June 12, 2021",L,Marvin Vettori,Israel Adesanya,Middleweight,U-DEC,5,5:00,0,0,0.0,6:55,4,14,58,176,91,211,42,158,7,8,9,10,58,176,0,0,0,0,2.0,1.0,3401
"June 12, 2021",W,Brandon Moreno,Deiveson Figueiredo,Flyweight,SUB,3,2:26,1,2,0.0,4:49,2,2,47,85,71,109,29,66,9,10,9,9,36,71,5,6,6,8,0.0,0.0,3402
"June 12, 2021",L,Deiveson Figueiredo,Brandon Moreno,Flyweight,SUB,3,2:26,0,0,0.0,1:30,1,1,24,36,33,45,9,20,11,12,4,4,14,25,1,1,9,10,0.0,0.0,3403
"June 12, 2021",W,Leon Edwards,Nate Diaz,Welterweight,U-DEC,5,5:00,0,0,0.0,4:59,4,5,77,132,83,139,48,97,6,12,23,23,68,118,4,6,5,8,2.0,2.0,3404
"June 12, 2021",L,Nate Diaz,Leon Edwards,Welterweight,U-DEC,5,5:00,0,0,0.0,1:53,0,0,76,162,130,223,52,129,16,21,8,12,66,152,10,10,0,0,2.0,2.0,3405
"June 12, 2021",W,Belal Muhammad,Demian Maia,Welterweight,U-DEC,3,5:00,0,0,0.0,0:00,0,0,45,127,92,177,38,119,3,4,4,4,43,123,2,4,0,0,0.0,2.0,3406
"June 12, 2021",L,Demian Maia,Belal Muhammad,Welterweight,U-DEC,3,5:00,0,0,0.0,4:14,1,21,21,53,23,55,21,53,0,0,0,0,20,52,1,1,0,0,2.0,0.0,3407
"June 12, 2021",W,Paul Craig,Jamahal Hill,Light Heavyweight,KO/TKO,1,1:59,0,3,0.0,0:03,0,1,23,25,43,47,18,20,4,4,1,1,6,7,0,0,17,18,0.0,2.0,3408
"June 12, 2021",L,Jamahal Hill,Paul Craig,Light Heavyweight,KO/TKO,1,1:59,0,0,0.0,0:53,0,0,1,8,3,10,0,4,0,2,1,2,1,8,0,0,0,0,2.0,0.0,3409
"June 12, 2021",W,Brad Riddell,Drew Dober,Lightweight,U-DEC,3,5:00,0,0,0.0,2:30,5,11,89,137,113,161,66,100,15,28,8,9,78,125,5,5,6,7,0.0,2.0,3410
"June 12, 2021",L,Drew Dober,Brad Riddell,Lightweight,U-DEC,3,5:00,0,0,1.0,1:05,1,5,73,168,78,173,52,144,18,20,3,4,67,161,2,2,4,5,2.0,0.0,3411
"June 12, 2021",W,Eryk Anders,Darren Stewart,Light Heavyweight,U-DEC,3,5:00,0,0,1.0,8:19,0,4,44,74,112,148,36,61,7,11,1,2,9,28,17,22,18,24,2.0,0.0,3412
"June 12, 2021",L,Darren Stewart,Eryk Anders,Light Heavyweight,U-DEC,3,5:00,0,0,0.0,2:15,2,4,33,58,63,93,8,28,7,8,18,22,22,44,11,13,0,1,0.0,2.0,3413
"June 12, 2021",W,Lauren Murphy,Joanne Wood,Women's Flyweight,S-DEC,3,5:00,0,0,0.0,4:54,1,6,80,148,121,195,66,131,14,17,0,0,55,119,10,13,15,16,0.0,5.0,3414
"June 12, 2021",L,Joanne Wood,Lauren Murphy,Women's Flyweight,S-DEC,3,5:00,0,0,0.0,0:06,0,0,123,228,153,259,62,137,30,41,31,50,99,201,23,25,1,2,5.0,0.0,3415
"June 12, 2021",W,Movsar Evloev,Hakeem Dawodu,Featherweight,U-DEC,3,5:00,0,2,0.0,8:55,9,13,42,90,193,266,37,83,3,4,2,3,21,63,5,9,16,18,0.0,0.0,3416
"June 12, 2021",L,Hakeem Dawodu,Movsar Evloev,Featherweight,U-DEC,3,5:00,0,0,1.0,0:16,0,1,39,92,60,129,26,70,7,14,6,8,37,89,2,3,0,0,0.0,0.0,3417
"June 12, 2021",W,Pannie Kianzad,Alexis Davis,Women's Bantamweight,U-DEC,3,5:00,0,0,0.0,0:05,0,0,124,249,124,249,99,210,24,38,1,1,122,246,2,3,0,0,0.0,0.0,3418
"June 12, 2021",L,Alexis Davis,Pannie Kianzad,Women's Bantamweight,U-DEC,3,5:00,0,0,0.0,0:06,1,1,132,251,147,268,95,211,12,15,25,25,125,239,7,9,0,3,0.0,0.0,3419
"June 12, 2021",W,Terrance McKinney,Matt Frevola,Lightweight,KO/TKO,1,0:07,1,0,0.0,0:00,0,0,4,5,5,7,4,5,0,0,0,0,2,2,0,0,2,3,1.0,0.0,3420
"June 12, 2021",L,Matt Frevola,Terrance McKinney,Lightweight,KO/TKO,1,0:07,0,0,0.0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3421
"June 12, 2021",W,Steven Peterson,Chase Hooper,Featherweight,U-DEC,3,5:00,0,2,0.0,7:57,1,1,49,68,102,124,38,56,8,9,3,3,19,37,5,5,25,26,0.0,2.0,3422
"June 12, 2021",L,Chase Hooper,Steven Peterson,Featherweight,U-DEC,3,5:00,0,2,1.0,2:55,3,8,31,61,98,132,21,51,9,9,1,1,28,55,0,0,3,6,2.0,0.0,3423
"June 12, 2021",W,Fares Ziam,Luigi Vendramini,Lightweight,M-DEC,3,5:00,0,0,0.0,0:00,0,0,39,121,43,125,24,106,8,8,7,7,37,118,2,3,0,0,0.0,0.0,3424
"June 12, 2021",L,Luigi Vendramini,Fares Ziam,Lightweight,M-DEC,3,5:00,0,0,0.0,3:09,1,6,34,95,50,116,19,73,11,16,4,6,26,83,3,3,5,9,0.0,0.0,3425
"June 12, 2021",W,Carlos Felipe,Jake Collier,Heavyweight,S-DEC,3,5:00,0,0,0.0,0:02,0,0,94,192,94,192,64,153,25,33,5,6,92,190,2,2,0,0,0.0,0.0,3426
"June 12, 2021",L,Jake Collier,Carlos Felipe,Heavyweight,S-DEC,3,5:00,0,0,0.0,0:00,0,1,130,281,130,281,86,229,20,26,24,26,127,277,3,4,0,0,0.0,0.0,3427
"June 05, 2021",W,Jairzinho Rozenstruik,Augusto Sakai,Heavyweight,KO/TKO,1,4:59,1,0,0.0,0:02,0,0,16,29,16,29,6,17,5,6,5,6,15,26,0,0,1,3,0.0,0.0,3428
"June 05, 2021",L,Augusto Sakai,Jairzinho Rozenstruik,Heavyweight,KO/TKO,1,4:59,0,0,0.0,0:00,0,0,3,14,3,14,0,5,1,4,2,5,3,14,0,0,0,0,0.0,0.0,3429
"June 05, 2021",W,Marcin Tybura,Walt Harris,Heavyweight,KO/TKO,1,4:06,0,0,0.0,2:18,1,2,4,10,59,71,2,6,2,4,0,0,4,10,0,0,0,0,0.0,2.0,3430
"June 05, 2021",L,Walt Harris,Marcin Tybura,Heavyweight,KO/TKO,1,4:06,0,0,0.0,0:06,0,0,23,40,23,41,17,33,6,7,0,0,19,35,4,5,0,0,2.0,0.0,3431
"June 05, 2021",W,Roman Dolidze,Laureano Staropoli,Middleweight,U-DEC,3,5:00,0,0,0.0,9:37,5,9,14,39,52,89,9,30,0,4,5,5,5,18,9,21,0,0,0.0,0.0,3432
"June 05, 2021",L,Laureano Staropoli,Roman Dolidze,Middleweight,U-DEC,3,5:00,0,0,0.0,0:50,3,5,9,38,25,63,3,31,2,2,4,5,7,34,1,2,1,2,0.0,0.0,3433
"June 05, 2021",W,Santiago Ponzinibbio,Miguel Baeza,Welterweight,U-DEC,3,5:00,0,0,0.0,0:00,0,2,121,270,122,271,98,245,12,13,11,12,121,270,0,0,0,0,0.0,0.0,3434
"June 05, 2021",L,Miguel Baeza,Santiago Ponzinibbio,Welterweight,U-DEC,3,5:00,0,0,0.0,0:00,0,0,104,249,104,249,36,166,24,34,44,49,104,249,0,0,0,0,0.0,0.0,3435
